Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
02/18 18:00:00,43.44669944,3.586220833,0,0,9.179850659,26.9147,170.8765055,105.6840573,50.0982,15.09424813
02/18 19:00:00,45.56974837,3.586220833,0,0,9.179850659,26.9147,178.3925169,108.4604815,50.0982,19.83383539
02/18 20:00:00,38.21013691,3.586220833,0,0,9.179850659,19.4245,166.1297578,112.8984434,33.3988,19.83251433
02/18 21:00:00,38.18916438,3.586220833,0,0,9.179850659,19.4245,166.3798704,114.3457427,33.3988,18.6353277
02/18 22:00:00,38.11907982,3.586220833,0,0,9.179850659,19.4245,159.4240934,114.5427659,25.0491,19.83222749
02/18 23:00:00,38.00998462,3.586220833,0,0,9.179850659,19.4245,151.978201,120.7655591,16.6994,14.51324188
02/19 1088184:00:00,38.81962775,3.586220833,0,0,9.179850659,19.4245,147.7032393,128.3565449,8.3497,10.99699438
02/19 1:00:00,22.05891029,3.586220833,0,0,4.58992533,8.1892,153.2300875,140.6410808,3.33988,9.249126683
02/19 2:00:00,14.62155169,0,0,0,1.52997511,7.4902,3.93195602,0,3.33988,0.5920760196
02/19 3:00:00,14.63889722,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/19 4:00:00,14.6507461,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/19 5:00:00,14.80192962,0,0,0,1.52997511,7.4902,3.931961917,0,3.33988,0.5920819167
02/19 6:00:00,22.17188373,3.586220833,0.01155222578,0,4.58992533,8.1892,150.5250035,142.1553035,8.3497,0.02
02/19 7:00:00,38.12724883,3.586220833,0.006870514124,0,9.179850659,19.4245,162.066882,139.599341,16.6994,5.768140971
02/19 8:00:00,45.58913935,3.586220833,0.007342320353,0,9.179850659,26.9147,156.4187417,125.6018126,25.0491,5.767829052
02/19 9:00:00,43.47929112,3.586220833,0,0,9.179850659,26.9147,159.7376841,120.5703477,33.3988,5.768536378
02/19 10:00:00,33.87589168,3.586220833,0,0,9.179850659,19.4245,152.7183507,121.9007239,25.0491,5.768526834
02/19 11:00:00,41.37591588,3.586220833,0.003581448254,0,9.179850659,26.9147,172.5707395,112.7663776,41.7485,18.05586183
02/19 12:00:00,42.15330502,3.586220833,0,0,9.179850659,26.9147,163.0234596,103.2194627,41.7485,18.05549687
02/19 13:00:00,41.43471533,3.586220833,0,0,9.179850659,26.9147,149.0783201,92.81516797,41.7485,14.51465217
02/19 14:00:00,33.90733453,3.586220833,0,0,9.179850659,19.4245,140.4144355,91.92121078,33.3988,15.09442476
02/19 15:00:00,33.9067314,3.586220833,0,0,9.179850659,19.4245,128.893631,92.84715949,25.0491,10.99737153
02/19 16:00:00,33.89364378,3.586220833,0,0,9.179850659,19.4245,137.2715393,92.87469366,33.3988,10.9980456
02/19 17:00:00,41.32640016,3.586220833,0.006517250239,0,9.179850659,26.9147,151.484065,90.38904907,50.0982,10.99681591
02/19 18:00:00,42.39120121,3.586220833,0,0,9.179850659,26.9147,159.4173891,94.80437172,50.0982,14.51481741
02/19 19:00:00,45.57263002,3.586220833,0,0,9.179850659,26.9147,168.6378735,100.4862936,50.0982,18.05337993
02/19 20:00:00,38.21081541,3.586220833,0,0,9.179850659,19.4245,158.3239794,106.2889952,33.3988,18.63618416
02/19 21:00:00,38.18987702,3.586220833,0,0,9.179850659,19.4245,159.5223143,111.609838,33.3988,14.51367638
02/19 22:00:00,38.11757097,3.586220833,0,0,9.179850659,19.4245,162.1051132,119.0014822,25.0491,18.05453106
02/19 23:00:00,38.00946257,3.586220833,0,0,9.179850659,19.4245,152.0814297,120.8680159,16.6994,14.51401382
02/20 1088208:00:00,38.81951279,3.586220833,0,0,9.179850659,19.4245,138.4100118,122.5558559,8.3497,7.504455954
02/20 1:00:00,22.05864469,3.586220833,0,0,4.58992533,8.1892,149.9346305,137.3455863,3.33988,9.249164145
02/20 2:00:00,14.62241212,0,0,0,1.52997511,7.4902,3.93193558,0,3.33988,0.5920555797
02/20 3:00:00,14.640677,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/20 4:00:00,14.65378763,0,0,0,1.52997511,7.4902,3.931941509,0,3.33988,0.5920615093
02/20 5:00:00,14.80358918,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/20 6:00:00,22.17233698,3.586220833,0.01167271234,0,4.58992533,8.1892,151.3549654,142.9852654,8.3497,0.02
02/20 7:00:00,38.1283505,3.586220833,0.007211102621,0,9.179850659,19.4245,156.2463024,133.7784454,16.6994,5.768457025
02/20 8:00:00,45.59022557,3.586220833,0.00688759144,0,9.179850659,26.9147,154.5604017,123.7432695,25.0491,5.768032199
02/20 9:00:00,43.47936639,3.586220833,0.002043416348,0,9.179850659,26.9147,160.7905834,121.6240549,33.3988,5.767728494
02/20 10:00:00,33.87580089,3.586220833,0,0,9.179850659,19.4245,150.3821139,119.5645542,25.0491,5.768459691
02/20 11:00:00,41.37805951,3.586220833,0.003569023024,0,9.179850659,26.9147,170.2932283,110.4897347,41.7485,18.05499359
02/20 12:00:00,42.15372324,3.586220833,0,0,9.179850659,26.9147,162.8288991,103.0256602,41.7485,18.05473891
02/20 13:00:00,41.43529965,3.586220833,0,0,9.179850659,26.9147,150.8742258,94.6107102,41.7485,14.51501557
02/20 14:00:00,33.90943854,3.586220833,0,0,9.179850659,19.4245,140.0352557,91.54318877,33.3988,15.09326692
02/20 15:00:00,33.90798498,3.586220833,0,0,9.179850659,19.4245,126.8946394,90.84832179,25.0491,10.99721763
02/20 16:00:00,33.89421619,3.586220833,0,0,9.179850659,19.4245,135.4226298,91.02739261,33.3988,10.99643716
02/20 17:00:00,41.3245345,3.586220833,0.005715889517,0,9.179850659,26.9147,154.1803722,93.0845794,50.0982,10.99759276
02/20 18:00:00,42.38906332,3.586220833,0,0,9.179850659,26.9147,161.6997824,97.08808093,50.0982,14.51350144
02/20 19:00:00,45.57130031,3.586220833,0,0,9.179850659,26.9147,164.3234254,96.17088644,50.0982,18.05433897
02/20 20:00:00,38.21255584,3.586220833,0,0,9.179850659,19.4245,148.3222848,96.28624499,33.3988,18.63723978
02/20 21:00:00,38.19295747,3.586220833,0,0,9.179850659,19.4245,141.8744146,93.96352941,33.3988,14.51208518
02/20 22:00:00,38.12284852,3.586220833,0,0,9.179850659,19.4245,140.9007365,97.79958212,25.0491,18.05205433
02/20 23:00:00,38.01387747,3.586220833,0,0,9.179850659,19.4245,129.2761299,98.0617466,16.6994,14.51498329
02/21 1088232:00:00,38.82382929,3.586220833,0,0,9.179850659,19.4245,113.2943667,97.43971945,8.3497,7.504947284
02/21 1:00:00,22.06515485,3.586220833,0,0,4.58992533,8.1892,114.4375576,103.5916371,3.33988,7.506040557
02/21 2:00:00,14.63834297,0,0,0,1.52997511,7.4902,3.931931001,0,3.33988,0.5920510011
02/21 3:00:00,14.66077669,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/21 4:00:00,14.67447446,0,0,0,1.52997511,7.4902,3.931936938,0,3.33988,0.5920569381
02/21 5:00:00,15.34065046,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/21 6:00:00,22.69506211,3.586220833,0.005224956776,0,4.58992533,8.1892,114.3469554,105.9772554,8.3497,0.02
02/21 7:00:00,38.36738916,3.586220833,0.007754701097,0,9.179850659,19.4245,122.5764744,100.1086644,16.6994,5.76840996
02/21 8:00:00,45.61581821,3.586220833,0.0125588609,0,9.179850659,26.9147,134.3561169,87.10330646,25.0491,22.20371044
02/21 9:00:00,43.50629083,3.586220833,0,0,9.179850659,26.9147,129.729881,76.49786182,33.3988,19.8332192
02/21 10:00:00,33.90525082,3.586220833,0,0,9.179850659,19.4245,121.8409453,80.51064632,25.0491,16.28119896
02/21 11:00:00,41.39141395,3.586220833,0.004475802077,0,9.179850659,26.9147,144.9999149,88.7367715,41.7485,14.5146434
02/21 12:00:00,42.16439632,3.586220833,0,0,9.179850659,26.9147,129.8965657,71.28450247,41.7485,16.86356322
02/21 13:00:00,41.4517265,3.586220833,0,0,9.179850659,26.9147,118.1168716,61.85381935,41.7485,14.51455221
02/21 14:00:00,33.92078442,3.586220833,0,0,9.179850659,19.4245,116.7418801,70.59004045,33.3988,12.75303965
02/21 15:00:00,33.9189075,3.586220833,0,0,9.179850659,19.4245,112.963056,76.91602006,25.0491,10.99793591
02/21 16:00:00,33.9047702,3.586220833,0,0,9.179850659,19.4245,124.737299,80.34214597,33.3988,10.99635306
02/21 17:00:00,41.33734165,3.586220833,0.008343109914,0,9.179850659,26.9147,140.6882461,79.59300857,50.0982,10.9970375
02/21 18:00:00,42.40388126,3.586220833,0.001184538776,0,9.179850659,26.9147,139.7821858,75.16984156,50.0982,14.51414427
02/21 19:00:00,45.58928312,3.586220833,0.001365503607,0,9.179850659,26.9147,139.0639177,68.54804194,50.0982,20.41767573
02/21 20:00:00,38.08884597,3.586220833,0,0,9.179850659,19.4245,124.7458812,69.72805629,33.3988,21.61902491
02/21 21:00:00,38.0802255,3.586220833,0,0,9.179850659,19.4245,121.1289171,69.67663963,33.3988,18.05347745
02/21 22:00:00,38.03918733,3.586220833,0,0,9.179850659,19.4245,121.5546883,76.08717863,25.0491,20.41840963
02/21 23:00:00,38.03094167,3.586220833,0,0,9.179850659,19.4245,112.5535719,79.57819046,16.6994,16.27598147
02/22 1088256:00:00,38.83787283,3.586220833,0,0,9.179850659,19.4245,99.04594035,81.44953496,8.3497,9.24670539
02/22 1:00:00,22.07656488,3.586220833,0,0,4.58992533,8.1892,99.07086138,88.22470481,3.33988,7.506276571
02/22 2:00:00,14.65227679,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/22 3:00:00,14.67610242,0,0,0,1.52997511,7.4902,3.931925042,0,3.33988,0.592045042
02/22 4:00:00,14.68973207,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/22 5:00:00,14.84106476,0,0,0,1.52997511,7.4902,3.931930988,0,3.33988,0.5920509884
02/22 6:00:00,22.19073873,3.586220833,0.001781023661,0,4.58992533,8.1892,99.34786146,90.97816146,8.3497,0.02
02/22 7:00:00,38.15158457,3.586220833,0.008264505498,0,9.179850659,19.4245,108.0508226,85.58267476,16.6994,5.76874783
02/22 8:00:00,45.62729616,3.586220833,0.01264774226,0,9.179850659,26.9147,123.7251977,77.05513339,25.0491,21.62096433
02/22 9:00:00,43.51681945,3.586220833,0.002638320988,0,9.179850659,26.9147,129.6251667,76.39304358,33.3988,19.83332316
02/22 10:00:00,33.91053257,3.586220833,0,0,9.179850659,19.4245,119.250913,77.33861059,25.0491,16.8632024
02/22 11:00:00,41.40339514,3.586220833,0.004733746796,0,9.179850659,26.9147,134.6914065,78.4299061,41.7485,14.5130004
02/22 12:00:00,42.17117006,3.586220833,0,0,9.179850659,26.9147,127.3646957,69.33611054,41.7485,16.2800852
02/22 13:00:00,41.4544457,3.586220833,0,0,9.179850659,26.9147,117.7326639,61.47046981,41.7485,14.51369408
02/22 14:00:00,33.92834016,3.586220833,0,0,9.179850659,19.4245,110.6908814,64.53853051,33.3988,12.75355089
02/22 15:00:00,33.9199349,3.586220833,0,0,9.179850659,19.4245,107.3021528,70.67694331,25.0491,11.57610952
02/22 16:00:00,33.90064403,3.586220833,0,0,9.179850659,19.4245,120.9980327,76.60229755,33.3988,10.99693512
02/22 17:00:00,41.32732344,3.586220833,0.006752807781,0,9.179850659,26.9147,136.2513276,75.15572899,50.0982,10.99739859
02/22 18:00:00,42.39197488,3.586220833,0,0,9.179850659,26.9147,135.7175687,71.10593708,50.0982,14.51343164
02/22 19:00:00,45.57681723,3.586220833,0.001243802906,0,9.179850659,26.9147,138.2824326,68.34971855,50.0982,19.83451405
02/22 20:00:00,38.21843689,3.586220833,0,0,9.179850659,19.4245,131.4599007,75.85936464,33.3988,22.20173607
02/22 21:00:00,38.19731156,3.586220833,0,0,9.179850659,19.4245,131.3286247,79.87408891,33.3988,18.05573583
02/22 22:00:00,38.1257517,3.586220833,0,0,9.179850659,19.4245,138.1198244,93.23765962,25.0491,19.8330648
02/22 23:00:00,38.01659469,3.586220833,0,0,9.179850659,19.4245,128.9172634,95.9342075,16.6994,16.28365587
02/23 1088280:00:00,38.82657974,3.586220833,0,0,9.179850659,19.4245,120.201107,102.6004532,8.3497,9.250953878
02/23 1:00:00,22.06512838,3.586220833,0,0,4.58992533,8.1892,123.6946808,112.8501735,3.33988,7.504627394
02/23 2:00:00,14.63288448,0,0,0,1.52997511,7.4902,3.931974219,0,3.33988,0.5920942194
02/23 3:00:00,14.65172163,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/23 4:00:00,14.66231761,0,0,0,1.52997511,7.4902,3.931928364,0,3.33988,0.5920483638
02/23 5:00:00,14.81337683,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/23 6:00:00,22.17397989,3.586220833,0.005653410891,0,4.58992533,8.1892,146.2811505,137.3393703,8.3497,0.5920801843
02/23 7:00:00,38.13083121,3.586220833,0.007097981554,0,9.179850659,19.4245,154.6577617,132.7645247,16.6994,5.193837011
02/23 8:00:00,45.59786449,3.586220833,0.008619658839,0,9.179850659,26.9147,173.7649388,126.510378,25.0491,22.2054608
02/23 9:00:00,42.43008085,3.586220833,0.002075021321,0,9.179850659,26.9147,177.3386956,124.1071755,33.3988,19.83272008
02/23 10:00:00,33.88590261,3.586220833,0,0,9.179850659,19.4245,156.155641,114.823788,25.0491,16.28275297
02/23 11:00:00,41.37904404,3.586220833,0.001825289573,0,9.179850659,26.9147,164.1180663,107.855431,41.7485,14.51413535
02/23 12:00:00,42.15193443,3.586220833,0,0,9.179850659,26.9147,153.8914245,95.28009776,41.7485,16.86282671
02/23 13:00:00,41.43352561,3.586220833,0,0,9.179850659,26.9147,141.2198416,84.95758347,41.7485,14.51375812
02/23 14:00:00,33.90657113,3.586220833,0,0,9.179850659,19.4245,131.66831,85.51597256,33.3988,12.75353742
02/23 15:00:00,33.90528715,3.586220833,0,0,9.179850659,19.4245,129.8142559,93.76859728,25.0491,10.99655858
02/23 16:00:00,33.88995359,3.586220833,0,0,9.179850659,19.4245,143.2132403,98.8168293,33.3988,10.99761102
02/23 17:00:00,41.31834654,3.586220833,0.006238817408,0,9.179850659,26.9147,156.9422123,95.84647336,50.0982,10.99753897
02/23 18:00:00,42.38565393,3.586220833,0,0,9.179850659,26.9147,156.8005253,92.18818526,50.0982,14.51414006
02/23 19:00:00,45.57186519,3.586220833,0.0007796125897,0,9.179850659,26.9147,157.0906505,86.57504331,50.0982,20.41740719
02/23 20:00:00,38.21351023,3.586220833,0,0,9.179850659,19.4245,145.8815957,90.8618405,33.3988,21.62095522
02/23 21:00:00,38.19494881,3.586220833,0,0,9.179850659,19.4245,144.1661221,92.71623011,33.3988,18.05109203
02/23 22:00:00,38.12399064,3.586220833,0,0,9.179850659,19.4245,141.7615744,96.29410381,25.0491,20.41837062
02/23 23:00:00,38.01408095,3.586220833,0,0,9.179850659,19.4245,138.4903801,105.5126186,16.6994,16.27836146
02/24 1088304:00:00,38.82304928,3.586220833,0,0,9.179850659,19.4245,126.6098444,109.0127063,8.3497,9.247438123
02/24 1:00:00,22.06431574,3.586220833,0,0,4.58992533,8.1892,125.2442966,114.399097,3.33988,7.505319586
02/24 2:00:00,14.63188436,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/24 3:00:00,14.65256442,0,0,0,1.52997511,7.4902,3.931969432,0,3.33988,0.5920894316
02/24 4:00:00,14.66480768,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/24 5:00:00,15.33028706,0,0,0,1.52997511,7.4902,3.931975307,0,3.33988,0.5920953074
02/24 6:00:00,22.68976503,3.586220833,0.005971093779,0,4.58992533,8.1892,127.5292854,119.1595854,8.3497,0.02
02/24 7:00:00,38.36272044,3.586220833,0.007349234638,0,9.179850659,19.4245,134.5309724,112.0637089,16.6994,5.767863507
02/24 8:00:00,45.60515414,3.586220833,0.01147359443,0,9.179850659,26.9147,148.5978994,101.9330394,25.0491,21.61576001
02/24 9:00:00,42.43624752,3.586220833,0.002442683567,0,9.179850659,26.9147,152.6922164,98.87492829,33.3988,20.41848806
02/24 10:00:00,33.89028772,3.586220833,0,0,9.179850659,19.4245,138.9622748,97.63359614,25.0491,16.27957864
02/24 11:00:00,41.3807871,3.586220833,0.004290156597,0,9.179850659,26.9147,155.5256935,99.26445925,41.7485,14.51273429
02/24 12:00:00,42.14965885,3.586220833,0,0,9.179850659,26.9147,149.0542407,91.02583332,41.7485,16.27990734
02/24 13:00:00,41.42998736,3.586220833,0,0,9.179850659,26.9147,139.5129861,83.25125788,41.7485,14.51322821
02/24 14:00:00,33.90602536,3.586220833,0,0,9.179850659,19.4245,131.3837337,84.65240355,33.3988,13.33253015
02/24 15:00:00,33.90506163,3.586220833,0,0,9.179850659,19.4245,126.0069094,89.96061826,25.0491,10.99719114
02/24 16:00:00,33.89056535,3.586220833,0,0,9.179850659,19.4245,138.7212517,94.32454849,33.3988,10.99790319
02/24 17:00:00,41.32240045,3.586220833,0.007995355253,0,9.179850659,26.9147,151.7714221,90.67425813,50.0982,10.99896398
02/24 18:00:00,41.33088056,3.586220833,0.001122931988,0,9.179850659,26.9147,149.180311,84.56899193,50.0982,14.5131191
02/24 19:00:00,45.5765249,3.586220833,0.001301920279,0,9.179850659,26.9147,147.8870726,77.95532453,50.0982,19.83354804
02/24 20:00:00,38.07664876,3.586220833,0,0,9.179850659,19.4245,133.1565238,77.55425321,33.3988,22.20347059
02/24 21:00:00,38.06818675,3.586220833,0,0,9.179850659,19.4245,127.9967856,76.54198827,33.3988,18.0559973
02/24 22:00:00,38.02791471,3.586220833,0,0,9.179850659,19.4245,127.8301683,82.94684823,25.0491,19.83422008
02/24 23:00:00,38.02020365,3.586220833,0,0,9.179850659,19.4245,119.4213755,86.43703271,16.6994,16.2849428
02/25 1088328:00:00,38.82815977,3.586220833,0,0,9.179850659,19.4245,107.4810413,89.8796748,8.3497,9.251666545
02/25 1:00:00,22.06867598,3.586220833,0,0,4.58992533,8.1892,108.5618245,97.717253,3.33988,7.504691472
02/25 2:00:00,14.64140916,0,0,0,1.52997511,7.4902,3.931965644,0,3.33988,0.5920856441
02/25 3:00:00,14.66457421,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/25 4:00:00,14.67862764,0,0,0,1.52997511,7.4902,3.931971553,0,3.33988,0.5920915527
02/25 5:00:00,14.83065761,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/25 6:00:00,22.18811881,3.586220833,0.009424735636,0,4.58992533,8.1892,109.8463054,100.9045597,8.3497,0.5920456891
02/25 7:00:00,38.14374246,3.586220833,0.00803577147,0,9.179850659,19.4245,116.9356895,95.04320961,16.6994,5.193079923
02/25 8:00:00,45.61456625,3.586220833,0.008142039985,0,9.179850659,26.9147,111.6625618,80.84512977,25.0491,5.768332078
02/25 9:00:00,42.44710687,3.586220833,0,0,9.179850659,26.9147,112.5687288,73.40169274,33.3988,5.7682361
02/25 10:00:00,33.92126961,3.586220833,0.002137766637,0,9.179850659,19.4245,111.5775535,68.47613767,25.0491,18.05231582
02/25 11:00:00,41.40974353,3.586220833,0.004804822677,0,9.179850659,26.9147,131.3684228,72.75636741,41.7485,16.86355539
02/25 12:00:00,42.16734591,3.586220833,0,0,9.179850659,26.9147,131.3413986,71.53749274,41.7485,18.0554059
02/25 13:00:00,41.44860695,3.586220833,0,0,9.179850659,26.9147,130.759432,70.95725679,41.7485,18.05367523
02/25 14:00:00,33.93773648,3.586220833,0,0,9.179850659,19.4245,114.2219314,64.54234707,33.3988,16.28078434
02/25 15:00:00,33.9450731,3.586220833,0,0,9.179850659,19.4245,104.5457218,64.40299335,25.0491,15.09362842
02/25 16:00:00,33.93061696,3.586220833,0,0,9.179850659,19.4245,114.143953,66.23372841,33.3988,14.51142461
02/25 17:00:00,41.35294635,3.586220833,0.005207041688,0,9.179850659,26.9147,130.5917757,67.74046498,50.0982,12.75311072
02/25 18:00:00,41.35544261,3.586220833,0,0,9.179850659,26.9147,134.0304845,69.41874161,50.0982,14.51354292
02/25 19:00:00,45.59578539,3.586220833,0.00138521244,0,9.179850659,26.9147,132.4110654,62.47821198,50.0982,19.83465344
02/25 20:00:00,38.23810269,3.586220833,0,0,9.179850659,19.4245,114.1746134,60.35923152,33.3988,20.41658189
02/25 21:00:00,38.21965933,3.586220833,0,0,9.179850659,19.4245,117.4598605,66.00663241,33.3988,18.05442804
02/25 22:00:00,38.14653742,3.586220833,0,0,9.179850659,19.4245,113.0017742,68.12012947,25.0491,19.83254477
02/25 23:00:00,38.03603015,3.586220833,0,0,9.179850659,19.4245,102.175209,70.38140938,16.6994,15.09439964
02/26 1088352:00:00,38.84275096,3.586220833,0,0,9.179850659,19.4245,94.18718486,74.84026667,8.3497,10.99721818
02/26 1:00:00,22.07833674,3.586220833,0,0,4.58992533,8.1892,104.3186631,91.73251254,3.33988,9.246270608
02/26 2:00:00,14.65519868,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/26 3:00:00,14.67731625,0,0,0,1.52997511,7.4902,3.931945238,0,3.33988,0.5920652382
02/26 4:00:00,14.68810941,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/26 5:00:00,14.83647334,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
02/26 6:00:00,22.18725558,3.586220833,0.008858512256,0,4.58992533,8.1892,116.6323233,107.690535,8.3497,0.5920883785
02/26 7:00:00,38.13884189,3.586220833,0.007792087325,0,9.179850659,19.4245,122.8163948,100.3485695,16.6994,5.76842532
02/26 8:00:00,45.60267187,3.586220833,0.007916738446,0,9.179850659,26.9147,114.7643319,83.94750435,25.0491,5.767727529
02/26 9:00:00,42.43020968,3.586220833,0,0,9.179850659,26.9147,121.2049318,82.6129745,33.3988,5.193157252
02/26 10:00:00,33.8846735,3.586220833,0,0,9.179850659,19.4245,120.9543711,90.1369513,25.0491,5.768319844
02/26 11:00:00,41.38221991,3.586220833,0.005414702937,0,9.179850659,26.9147,144.9769401,85.17383406,41.7485,18.05460599
02/26 12:00:00,42.15433172,3.586220833,0,0,9.179850659,26.9147,139.7726349,79.38785433,41.7485,18.63628057
02/26 13:00:00,41.43418652,3.586220833,0,0,9.179850659,26.9147,128.2934218,72.0319559,41.7485,14.51296588
02/26 14:00:00,33.91226887,3.586220833,0,0,9.179850659,19.4245,122.8384852,74.92705036,33.3988,14.51263487
02/26 15:00:00,33.91255752,3.586220833,0,0,9.179850659,19.4245,115.5758524,79.52904983,25.0491,10.99770261
02/26 16:00:00,33.89811797,3.586220833,0,0,9.179850659,19.4245,122.3574169,77.96157774,33.3988,10.99703916
02/26 17:00:00,41.32844499,3.586220833,0.006639756391,0,9.179850659,26.9147,136.5180706,75.4216828,50.0982,10.99818776
02/26 18:00:00,41.33371045,3.586220833,0,0,9.179850659,26.9147,142.5369516,77.34417266,50.0982,15.09457897
02/26 19:00:00,45.57489757,3.586220833,0,0,9.179850659,26.9147,147.7190429,79.56627506,50.0982,18.05456786
