Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/18  09:00:00,76.322871603,5.60794562114,11.3867348384,0.0,23.6694662846,35.6302164847,48.4782663064,0.929590773132,18.025,29.5236755333
 07/18  10:00:00,56.7561859157,5.34193998404,9.68311236658,0.0,18.7433767983,22.9618409725,51.9489518364,1.82358504631,18.025,32.1003667901
 07/18  11:00:00,56.2486267245,5.29241344892,9.22767065182,0.0,18.7433767983,22.9618409725,46.5611668426,1.83395584569,18.025,26.7022109969
 07/18  12:00:00,56.0638380755,5.28301508847,9.00883144162,0.0,18.5889407304,23.1597249699,50.0993552924,2.71947596208,18.025,29.3548793304
 07/18  13:00:00,56.5025469806,5.3009330003,9.18312408203,0.0,18.7433767983,23.2517909448,41.6812009836,0.17630491186,18.025,23.4798960718
 07/18  14:00:00,57.059433163,5.35571088773,9.68522737082,0.0,18.7433767983,23.2517909448,47.3745108903,0.0,18.025,29.3495108903
 07/18  15:00:00,57.308153412,5.41247537314,10.167137969,0.0,18.7433767983,22.9618409725,41.5181408028,0.0121870577342,18.025,23.4809537451
 07/18  16:00:00,61.5741372458,5.47917390729,9.91508139681,0.0,18.7433767983,27.431320555,23.7979516272,0.0,18.025,5.7729516272
 07/18  17:00:00,73.5986551424,5.71766972526,9.51250782864,0.0,17.6635504202,40.6971502883,11.5585818555,0.0,0.0,11.5585818555
 07/18  18:00:00,81.0230521454,5.89820653771,10.2506835041,0.0,27.5259009287,37.3340067412,18.7045606591,1.25376132799,0.0,17.4507993311
 07/18  19:00:00,84.3662432456,6.04755524242,11.1197463747,0.0,33.8341110165,33.3544677425,13.6978918525,2.10811415555,0.0,11.589777697
 07/18  20:00:00,94.0765362331,6.27997701268,12.4434558203,0.0,36.5179666069,38.8247702939,15.2142116593,3.62347111471,0.0,11.5907405446
 07/18  21:00:00,88.7093762752,6.32612651321,12.5444247495,0.0,32.965339924,36.8579353714,22.6872727494,5.21126693576,0.0,17.4760058136
 07/18  22:00:00,61.9913237939,5.92026932079,9.77995376725,0.0,25.6355707503,20.6438685092,17.7480703159,6.14000607755,0.0,11.6080642383
 07/18  23:00:00,47.1227324607,5.56767249018,7.28168395558,0.0,15.0252895274,11.7056064465,17.9357685851,6.39315054627,0.0,11.5426180388
 07/18  24:00:00,40.7111935133,5.42506445516,6.03868564104,0.0,11.6412384099,10.0650221343,12.7232197481,6.95007833923,0.0,5.77314140889
 07/19  01:00:00,38.054290819,5.31976098836,5.04796705858,0.0,10.0992000411,10.047477231,13.8434191605,8.07825102193,0.0,5.76516813853
 07/19  02:00:00,35.3892083876,5.23331086661,4.32889333405,0.0,8.25718729233,10.0299323277,8.66668181482,8.64668181482,0.0,0.02
 07/19  03:00:00,34.9599718639,5.18502948655,3.94793732999,0.0,8.25718729233,10.0299323277,14.6137991007,8.84900294644,0.0,5.76479615422
 07/19  04:00:00,36.2337907211,5.14345557376,3.65654000293,0.0,8.25718729233,11.6354268332,15.279366408,9.50683920927,0.0,5.77252719872
 07/19  05:00:00,36.5124318682,5.17024635467,3.8641770794,0.0,12.1011305571,15.3678112995,20.3339401185,8.75960931292,0.0,11.5743308056
 07/19  06:00:00,69.873832145,5.65593029902,7.21070235731,0.0,19.7275818095,37.2640762949,25.6252706979,8.15114372791,0.0,17.47412697
 07/19  07:00:00,91.8984150252,6.04905763821,10.2373046057,0.0,24.3117294858,51.2795993405,29.610373505,6.18292008057,0.0,23.4274534244
 07/19  08:00:00,78.9110031405,5.58551508145,8.98943009595,0.0,23.6694662846,40.6342015617,42.9526532577,1.44892501182,0.0,41.5037282459
 07/19  09:00:00,75.5502450911,5.52728948101,10.6947710097,0.0,23.6694662846,35.6302164847,48.2286621153,0.684333513162,18.025,29.5193286022
 07/19  10:00:00,56.224971697,5.29002109321,9.20381919515,0.0,18.7433767983,22.9618409725,48.9970107038,1.53323673812,18.025,29.4387739657
 07/19  11:00:00,56.421483176,5.32043646098,9.37250634649,0.0,18.7433767983,22.9618409725,48.3013995262,0.925059711615,18.025,29.3513398146
 07/19  12:00:00,56.9678580115,5.39670372452,9.79916714277,0.0,18.5889407304,23.1597249699,42.1912791297,0.685737478938,18.025,23.4805416508
 07/19  13:00:00,57.9617547115,5.48245947834,10.4608029413,0.0,18.7433767983,23.2517909448,47.3767888063,0.0,18.025,29.3517888063
 07/19  14:00:00,58.2391064337,5.52170848342,10.6989093302,0.0,18.7433767983,23.2517909448,41.5041600707,0.0,18.025,23.4791600707
 07/19  15:00:00,58.3979678907,5.57341605194,11.0960104644,0.0,18.7433767983,22.9618409725,47.3720754591,0.0,18.025,29.3470754591
 07/19  16:00:00,62.8328432447,5.63302467587,11.0199410833,0.0,18.7433767983,27.431320555,23.7979202852,0.0,18.025,5.7729202852
 07/19  17:00:00,74.7872502113,5.86305821874,10.5557208629,0.0,17.6635504202,40.6971502883,5.78899917104,0.0,0.0,5.78899917104
 07/19  18:00:00,82.2856273503,6.05146151764,11.3600118729,0.0,27.5259009287,37.3340067412,17.7734930435,0.322831825267,0.0,17.4506612183
 07/19  19:00:00,85.8648447686,6.22171447258,12.4441883376,0.0,33.8341110165,33.3544677425,12.1768822162,0.585724520417,0.0,11.5911576958
 07/19  20:00:00,95.6094536758,6.45733251385,13.799021431,0.0,36.5179666069,38.8247702939,18.4251010259,1.2691110768,0.0,17.1559899491
 07/19  21:00:00,90.2677858232,6.50276908375,13.9262010611,0.0,32.965339924,36.8579353714,19.6247034687,1.93032294563,0.0,17.6943805231
 07/19  22:00:00,63.3346637087,6.07323064375,10.970337421,0.0,25.6355707503,20.6438685092,15.3845736579,3.77726896446,0.0,11.6073046934
 07/19  23:00:00,48.0462128705,5.67989885813,8.09294283633,0.0,15.0252895274,11.7056064465,11.6085551133,5.8271637821,0.0,5.78139133124
 07/19  24:00:00,41.505782548,5.52228280851,6.7360582046,0.0,11.6412384099,10.0650221343,12.3778813348,6.60467204149,0.0,5.7732092933
 07/20  01:00:00,38.9159101561,5.41649793815,5.81285085929,0.0,10.0992000411,10.047477231,12.7331958254,6.9680308971,0.0,5.76516492826
 07/20  02:00:00,36.159759064,5.32147702995,5.01127778081,0.0,8.25718729233,10.0299323277,13.049025156,7.28392643419,0.0,5.7650987218
 07/20  03:00:00,35.710440771,5.26924172458,4.61419497361,0.0,8.25718729233,10.0299323277,12.8307856902,7.06607536432,0.0,5.76471032592
 07/20  04:00:00,36.9846656129,5.22938080351,4.32149184663,0.0,8.25718729233,11.6354268332,12.7744582981,7.00125874432,0.0,5.77319955381
 07/20  05:00:00,37.1472733069,5.24237758384,4.42689037811,0.0,12.1011305571,15.3678112995,18.5222284722,6.94964945441,0.0,11.5725790177
 07/20  06:00:00,70.4068005582,5.7159551072,7.68365027201,0.0,19.7275818095,37.2640762949,24.4953276155,7.02160852889,0.0,17.4737190866
 07/20  07:00:00,92.2126352818,6.08775947659,10.5128339266,0.0,24.3117294858,51.2795993405,28.6635345024,5.23634819208,0.0,23.4271863103
 07/20  08:00:00,79.1497805964,5.62358951296,9.1901400035,0.0,23.6694662846,40.6342015617,36.5715349236,0.997422874704,0.0,35.5741120489
 07/20  09:00:00,75.8165511966,5.57133604373,10.9170330525,0.0,23.6694662846,35.6302164847,53.6797180184,0.235908139492,18.025,35.4188098789
 07/20  10:00:00,56.8459014121,5.35395818537,9.76081576036,0.0,18.7433767983,22.9618409725,47.8418498873,0.377603016491,18.025,29.4392468708
 07/20  11:00:00,56.7921780611,5.34867896361,9.71496091261,0.0,18.7433767983,22.9618409725,41.5074376046,0.0,18.025,23.4824376046
 07/20  12:00:00,56.7458700907,5.36182628669,9.61205683634,0.0,18.5889407304,23.1597249699,47.718198548,0.347647151014,18.025,29.3455513969
 07/20  13:00:00,56.4958416913,5.31597818982,9.16137685521,0.0,18.7433767983,23.2517909448,41.511239282,0.00465289013262,18.025,23.4815863919
 07/20  14:00:00,56.4635351331,5.31593345928,9.12911254272,0.0,18.7433767983,23.2517909448,47.3714219066,0.0,18.025,29.3464219066
 07/20  15:00:00,56.314728116,5.33672600662,9.24946441408,0.0,18.7433767983,22.9618409725,41.527854572,0.0209170335386,18.025,23.4819375385
 07/20  16:00:00,60.316365023,5.37625686743,8.76023164915,0.0,18.7433767983,27.431320555,23.9056096657,0.107756401911,18.025,5.7728532638
 07/20  17:00:00,72.4719508096,5.62565055892,8.47783120032,0.0,17.6635504202,40.6971502883,11.8952258737,0.336844472814,0.0,11.5583814008
 07/20  18:00:00,80.358633509,5.83172614541,9.6527577798,0.0,27.5259009287,37.3340067412,18.6013456517,1.15126904801,0.0,17.4500766037
 07/20  19:00:00,83.9771991642,6.00137019485,10.7768937499,0.0,33.8341110165,33.3544677425,12.9811215027,1.3903708635,0.0,11.5907506392
 07/20  20:00:00,93.7759880748,6.23904152172,12.1838501808,0.0,36.5179666069,38.8247702939,13.4327303709,1.84356601687,0.0,11.589164354
 07/20  21:00:00,88.593220697,6.30215363367,12.4522579063,0.0,32.965339924,36.8579353714,19.988066032,2.51359852117,0.0,17.4744675109
 07/20  22:00:00,62.0083113977,5.9082608152,9.80895840994,0.0,25.6355707503,20.6438685092,14.8116357642,3.20382285525,0.0,11.607812909
 07/20  23:00:00,47.0264083841,5.5476248669,7.20541350588,0.0,15.0252895274,11.7056064465,15.5916368484,4.04901533972,0.0,11.5426215087
 07/20  24:00:00,40.6710123528,5.4113061317,6.01226719785,0.0,11.6412384099,10.0650221343,10.5308691972,4.75780709699,0.0,5.77306210021
 07/21  01:00:00,38.384891321,5.33596750779,5.36236367898,0.0,10.0992000411,10.047477231,10.2207183019,4.45614985498,0.0,5.76456844695
 07/21  02:00:00,35.9081890665,5.26807976155,4.813107836,0.0,8.25718729233,10.0299323277,10.0973036318,4.33256136315,0.0,5.76474226864
 07/21  03:00:00,35.4834870154,5.22433056068,4.4321551188,0.0,8.25718729233,10.0299323277,4.54111682177,4.52111682177,0.0,0.02
 07/21  04:00:00,36.817516614,5.19392161756,4.18980384408,0.0,8.25718729233,11.6354268332,10.4575175546,4.6843363285,0.0,5.77318122612
 07/21  05:00:00,37.1472431566,5.22290136079,4.44634124323,0.0,12.1011305571,15.3678112995,15.687767667,4.11298071835,0.0,11.5747869486
 07/21  06:00:00,70.1473051707,5.6792547821,7.46086361419,0.0,19.7275818095,37.2640762949,23.4726251255,5.99907484182,0.0,17.4735502837
 07/21  07:00:00,91.7377431561,6.03833975938,10.0873669362,0.0,24.3117294858,51.2795993405,29.8104640744,6.38382499513,0.0,23.4266390793
 07/21  08:00:00,78.513349249,5.55855134403,8.61875216375,0.0,23.6694662846,40.6342015617,43.8973242863,2.39933522087,0.0,41.4979890654
 07/21  09:00:00,75.0083845841,5.48367867577,10.1965291028,0.0,23.6694662846,35.6302164847,49.5167035739,1.97324892407,18.025,29.5184546498
 07/21  10:00:00,55.5303234623,5.23285884837,8.56633969169,0.0,18.7433767983,22.9618409725,50.3120864963,2.8499739448,18.025,29.4371125515
 07/21  11:00:00,55.2986621686,5.20792376512,8.36220221951,0.0,18.7433767983,22.9618409725,49.810890039,2.43549504737,18.025,29.3503949917
 07/21  12:00:00,55.4232132074,5.21746034288,8.4337696409,0.0,18.5889407304,23.1597249699,44.2768815844,2.76949068221,18.025,23.4823909022
 07/21  13:00:00,55.8914200298,5.23498417892,8.63794800745,0.0,18.7433767983,23.2517909448,47.480820222,0.108540511604,18.025,29.3472797104
 07/21  14:00:00,56.1991862474,5.26195553048,8.91874633728,0.0,18.7433767983,23.2517909448,41.5028452744,0.0,18.025,23.4778452744
 07/21  15:00:00,56.099656206,5.28934873238,9.08177018129,0.0,18.7433767983,22.9618409725,47.3701836124,0.0,18.025,29.3451836124
 07/21  16:00:00,60.3490813613,5.3449220603,8.82428616091,0.0,18.7433767983,27.431320555,23.7979329377,0.0,18.025,5.77293293768
 07/21  17:00:00,72.6447869153,5.60810846024,8.66821392854,0.0,17.6635504202,40.6971502883,5.83968075762,0.0509112299304,0.0,5.78876952769
 07/21  18:00:00,80.3243274855,5.80498594929,9.64519901558,0.0,27.5259009287,37.3340067412,18.5492050726,1.09967260266,0.0,17.4495324699
 07/21  19:00:00,84.0381106148,5.98728872979,10.8518883631,0.0,33.8341110165,33.3544677425,13.0513401679,1.46085283922,0.0,11.5904873286
 07/21  20:00:00,94.0586239203,6.2463789629,12.4591541972,0.0,36.5179666069,38.8247702939,14.0956608428,2.50511417053,0.0,11.5905466722
 07/21  21:00:00,88.9069892078,6.31290713276,12.7552778936,0.0,32.965339924,36.8579353714,27.4086327632,4.11717527339,0.0,23.2914574898
 07/21  22:00:00,63.9871945663,5.90102185522,9.91108590778,0.0,25.6355707503,20.6438685092,17.1138549256,5.50829813174,0.0,11.6055567938
 07/21  23:00:00,47.008673831,5.53308696611,7.20222141273,0.0,15.0252895274,11.7056064465,12.1750979731,6.39381092133,0.0,5.78128705174
 07/21  24:00:00,40.5443009276,5.39123490499,5.90562897347,0.0,11.6412384099,10.0650221343,12.9830558025,7.2099067015,0.0,5.77314910102
 07/22  01:00:00,41.0913190036,5.33857462099,5.30670509467,0.0,12.8411359301,10.0650221343,13.5116328977,7.74654804022,0.0,5.76508485745
 07/22  02:00:00,35.4370334648,5.22893413995,4.381098098,0.0,8.25718729233,10.0299323277,14.2821378468,8.51744342591,0.0,5.76469442091
 07/22  03:00:00,34.8637839388,5.16527595175,3.87150698708,0.0,8.25718729233,10.0299323277,15.2718764808,9.50758166802,0.0,5.76429481281
 07/22  04:00:00,36.2947686327,5.1415159457,3.71946394746,0.0,8.25718729233,11.6354268332,14.6795212816,8.90677403579,0.0,5.77274724578
 07/22  05:00:00,34.644449848,5.11819557737,3.58598626763,0.0,8.71707943955,15.3327214929,14.2716174182,8.49044851851,0.0,5.78116889965
 07/22  06:00:00,54.2310857672,5.27477745096,4.8036686072,0.0,18.5082010057,25.6353820695,19.6737222942,8.09899170434,0.0,11.5747305898
 07/22  07:00:00,73.5343804107,5.61625084171,7.42926723845,0.0,19.4083231844,41.0650158608,24.7768628125,7.30225163429,0.0,17.4746111782
 07/22  08:00:00,102.613167688,6.07567828986,12.1711561761,0.0,26.3286599382,57.9988325916,44.4991034699,2.42008961297,0.0,42.0790138569
 07/22  09:00:00,87.5315425766,5.80727179752,12.5127965133,0.0,26.3286599382,42.8504436482,60.2723253783,1.02893438047,18.025,41.2183909978
 07/22  10:00:00,60.3500820703,5.39029738499,9.7428661117,0.0,21.7447113004,23.4437158914,49.2808957353,1.73533663257,18.025,29.5205591028
 07/22  11:00:00,57.2150293287,5.32233250541,9.13787228983,0.0,19.3027497915,23.426170988,49.2708903885,1.81247060192,18.025,29.4334197866
 07/22  12:00:00,57.071339078,5.30424829798,8.87044777359,0.0,19.1483137236,23.7250123474,49.982592454,2.60907374608,18.025,29.348518708
 07/22  13:00:00,57.1604661809,5.30556314396,8.8127176873,0.0,19.3027497915,23.7161209604,41.8381203293,0.332924159126,18.025,23.4801961702
 07/22  14:00:00,57.0739261903,5.30290865157,8.72882897289,0.0,19.3027497915,23.7161209604,47.8095745758,0.440781649713,18.025,29.3437929261
 07/22  15:00:00,56.7169996065,5.30234262678,8.66242127645,0.0,19.3027497915,23.426170988,43.2608255631,1.75809868105,18.025,23.477726882
 07/22  16:00:00,60.3548940546,5.29683240011,7.85448554885,0.0,19.3027497915,27.8956505705,25.825239802,2.02755418229,18.025,5.77268561972
 07/22  17:00:00,68.7217922599,5.48798220719,7.40758193614,0.0,18.2229234133,37.5968344597,13.4568858844,1.91505033828,0.0,11.5418355461
 07/22  18:00:00,85.1423903479,5.8187416942,9.54395960166,0.0,32.690315043,37.0816133363,9.09828912805,3.30903369854,0.0,5.78925542951
 07/22  19:00:00,86.9198137391,6.03380971206,10.9942971492,0.0,36.8143715336,33.066984531,15.1350869216,3.54593015363,0.0,11.5891567679
 07/22  20:00:00,93.6247956362,6.24809171441,12.2449180991,0.0,36.3493007332,38.7721355839,16.9379998397,5.34781477395,0.0,11.5901850658
 07/22  21:00:00,91.1823941312,6.24067590922,11.9277985684,0.0,36.1807251679,36.8228455648,24.4067155808,7.0309705523,0.0,17.3757450285
 07/22  22:00:00,68.7417507743,5.86543468524,9.29781471114,0.0,31.0351095914,20.6438685092,25.2968302709,7.82305762505,0.0,17.4737726458
 07/22  23:00:00,48.7286278525,5.49004080993,6.56284128252,0.0,17.4250845679,11.7056064465,15.5036909779,9.706390534,0.0,5.79730044392
 07/22  24:00:00,41.4197841594,5.38177046912,5.59068043723,0.0,12.8411359301,10.0650221343,21.05729815,9.5312906819,0.0,11.5260074681
 07/23  01:00:00,40.7140556543,5.3035353665,4.84506083659,0.0,12.925468867,10.100111941,10.1620961213,10.1420961213,0.0,0.02
 07/23  02:00:00,35.1277247214,5.18839471418,3.99290808793,0.0,8.34152022915,10.0650221343,16.7198071455,10.9550200381,0.0,5.76478710746
 07/23  03:00:00,34.7974659935,5.14435789022,3.70668574104,0.0,8.34152022915,10.0650221343,16.3118123399,10.5474308363,0.0,5.76438150367
 07/23  04:00:00,36.1660304776,5.11272570635,3.50009520124,0.0,8.34152022915,11.6705166398,16.1303866902,10.3585113631,0.0,5.77187532707
 07/23  05:00:00,34.552384378,5.09472090423,3.39797447644,0.0,8.80141237637,15.3678112995,15.212820501,9.43169178885,0.0,5.78112871215
 07/23  06:00:00,54.1028273621,5.26216774586,4.68802418636,0.0,18.5082010057,25.6353820695,19.9469094695,8.37208483464,0.0,11.5748246348
 07/23  07:00:00,73.4135594815,5.59156521732,7.21371495605,0.0,19.4926561212,41.1001056674,25.395147337,7.9221063081,0.0,17.4730410289
 07/23  08:00:00,102.532633685,6.06622705869,12.1000819203,0.0,26.3286599382,57.9988325916,49.7402527292,1.97284243879,0.0,47.7674102904
 07/23  09:00:00,87.577478505,5.82344150995,12.6619907389,0.0,26.2443270014,42.8153538416,53.7946337963,0.198593366375,18.025,35.5710404299
 07/23  10:00:00,60.384892848,5.39832846971,9.7696499189,0.0,21.7447113004,23.4437158914,48.9883008665,1.4427246935,18.025,29.520576173
 07/23  11:00:00,57.5972156292,5.36876194913,9.41392049763,0.0,19.3449162599,23.4437158914,48.978862891,1.52148543199,18.025,29.432377459
 07/23  12:00:00,57.4403066656,5.34401084733,9.13994497833,0.0,19.190480192,23.7425572507,49.1360978894,1.76947619952,18.025,29.3416216898
 07/23  13:00:00,57.4152125337,5.34683913857,9.08589875693,0.0,19.260583323,23.698576057,41.5074702376,0.0,18.025,23.4824702376
 07/23  14:00:00,57.72540737,5.38419601349,9.35873866934,0.0,19.260583323,23.698576057,47.3665035697,0.0,18.025,29.3415035697
 07/23  15:00:00,58.2316257854,5.46375602324,10.0753446838,0.0,19.260583323,23.4086260847,41.5053832226,0.0,18.025,23.4803832226
 07/23  16:00:00,62.0571522749,5.45438698899,9.45890516387,0.0,19.260583323,27.8781056672,29.5503251943,0.0,18.025,11.5253251943
 07/23  17:00:00,70.4157971652,5.6462876787,9.00299828822,0.0,18.1807569449,37.5792895564,5.78099513167,0.0,0.0,5.78099513167
 07/23  18:00:00,86.2603677277,5.94584050242,10.6542640924,0.0,32.6059821062,37.0465235296,6.47480333266,0.686117447746,0.0,5.78868588492
 07/23  19:00:00,87.7665323347,6.13222027393,11.7426093284,0.0,36.8143715336,33.066984531,19.0617424193,1.68788768228,0.0,17.373854737
 07/23  20:00:00,94.7529270684,6.36033809341,13.1413850889,0.0,36.43363367,38.8072253906,14.662492496,3.07561056329,0.0,11.5868819327
 07/23  21:00:00,92.4877315922,6.38869104512,13.2045484203,0.0,36.0963922311,36.7877557581,14.9312587881,3.34100805532,0.0,11.5902507328
 07/23  22:00:00,70.0039824825,6.00694176645,10.5379669964,0.0,30.9507766546,20.6087787026,21.611854073,4.1383351663,0.0,17.4735189067
 07/23  23:00:00,50.2025691223,5.63410850532,7.89271797708,0.0,17.4250845679,11.7056064465,16.3694122086,4.79522360537,0.0,11.5741886033
 07/23  24:00:00,42.8602372974,5.50861320877,6.78487059213,0.0,12.925468867,10.100111941,10.8974365338,5.12438481282,0.0,5.77305172096
 07/24  01:00:00,38.684434536,5.37758516315,5.62029500193,0.0,10.0992000411,10.047477231,6.4277788748,6.4077788748,0.0,0.02
 07/24  02:00:00,35.797347763,5.27532840751,4.69502248451,0.0,8.25718729233,10.0299323277,13.4728933227,7.7079740651,0.0,5.76491925758
 07/24  03:00:00,35.2755207675,5.21912049961,4.2294022842,0.0,8.25718729233,10.0299323277,13.9261977932,8.1612138992,0.0,5.76498389403
 07/24  04:00:00,36.6046717316,5.18468378272,3.98620378759,0.0,8.25718729233,11.6354268332,14.0840247826,8.31156734911,0.0,5.7724574335
 07/24  05:00:00,38.7934230634,5.21406550893,4.21736612347,0.0,12.1011305571,15.3678112995,19.3114783066,7.73782451636,0.0,11.5736537902
 07/24  06:00:00,70.3763372188,5.7054974596,7.66366918036,0.0,19.7275818095,37.2640762949,24.9624352973,7.492844379,0.0,17.4695909183
 07/24  07:00:00,92.1575755002,6.07324236155,10.4723232632,0.0,24.3117294858,51.2795993405,29.5150082779,6.0908293739,0.0,23.424178904
 07/24  08:00:00,78.738372365,5.57086492421,8.83147888387,0.0,23.6694662846,40.6342015617,37.3622974963,1.79033343987,0.0,35.5719640565
 07/24  09:00:00,75.1394680987,5.49124522105,10.3200563431,0.0,23.6694662846,35.6302164847,54.9449955923,1.5025749404,18.025,35.4174206519
